Business_id,Business_Category,Category_type,Map,Product_proposal,New_Product
HHNA4860,Hotel,Hotel,Done,Social-Media Management,Social Media Management
HHAP4789,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
HHAS4803,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHCR4845,Hotel,Hotel,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
HHNR4871,Hotel,Hotel,No Data,Gmvt+ Social Media,Gmvt+Social Media
HHAP4790,Hotel,Hotel,Done,Gmvt+Fb,Gmvt + Facebook Lead
HHAP4791,Hotel,Hotel,Unverified,GMVT+Website,Gmvt + Website
HHAA4767,Hotel,Hotel,No Data,Gmvt+Fb,Gmvt + Facebook Lead
HHCV4851,Hotel,Hotel,No Data,Gmvt + Social Media,Gmvt + Social Media
HHAP4792,Hotel,Hotel,Unverified,GMVT+Website,Gmvt + Website
HHCV4852,Hotel,Hotel,Done,Gmvt+Fb,Gmvt + Facebook Lead
HHAS4804,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHCV4853,Hotel,Hotel,Done,Gmvt,Gmvt 
HHCV4853,Hotel,Hotel,Done,Gmvt,Gmvt 
HHAJ4777,Hotel,Hotel,Done,Gmvt,Gmvt 
HHAM4781,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHBD4827,Hotel,Hotel,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
HHNR4872,Hotel,Hotel,Done,Gmvt And Google Bloggers,Gmvt + Google ads
HHRR4872,Hotel,Hotel,Done,Gmvt And Google Bloggers,Gmvt + Google ads
HHCV4854,Hotel,Hotel,Unverified,Gmvt + Social Media,Gmvt + Social Media
HHCV4854,Hotel,Hotel,Done,GMVT+FB,Gmvt + Facebook Lead
HHCV4854,Hotel,Hotel,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
HHCV4854,Hotel,Hotel,Done,Gmvt,Gmvt 
HHCV4854,Hotel,Hotel,No Data,Gmvt,Gmvt 
HHCV4854,Hotel,Hotel,No Data,Gmvt,Gmvt 
HHCV4854,Hotel,Hotel,No Data,Gmvt,Gmvt 
HHAP4782,Hotel,Hotel,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
HHAM4782,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHAM4783,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHAJ4778,Hotel,Hotel,No Data,Gmvt,Gmvt 
HHAS4805,Hotel,Hotel,Done,GMVT + SOCIAL MEDIA,Gmvt + Social Media
HHND4862,Hotel,Hotel,No Data,Gmvt+ Social Media,Gmvt+Social Media
HHBD4828,Hotel,Hotel,Unverified,Gmvt,Gmvt 
HHBD4828,Hotel,Hotel,Unverified,Gmvt,Gmvt 
HHAS4806,Hotel,Hotel,Done,GMVT,Gmvt 
HHAP4793,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHCD4839,Hotel,Hotel,No Data,Website,Website
HHCD4839,Hotel,Hotel,Done,GMVT+FB,Gmvt + Facebook Lead
HHCR4839,Hotel,Hotel,Done,"GMVT catagory LISTING, QR CODE, blogger",Gmvt
HHAP4794,Hotel,Hotel,No Data,No Data,No Data
HHAP4794,Hotel,Hotel,Not Done,Gmvt,Gmvt 
HHCD4840,Hotel,Hotel,Done,Gmvt+Fb,Gmvt + Facebook Lead
HHNR4873,Hotel,Hotel,Not Done,GMVT+FB+Website,Gmvt + Facebook + Website
HHNR4873,Hotel,Hotel,Done,GMVT+FB,Gmvt + Facebook Lead
HHCV4855,Hotel,Hotel,Done,Gmvt+Fb,Gmvt + Facebook Lead
HHCS4848,Hotel,Hotel,Done,"Gmvt ( 360, Business Category & Keyword",Gmvt
HHNR4874,Hotel,Hotel,Done,Gmvt + Social Media,Gmvt + Social Media
HHNR4874,Hotel,Hotel,Done,Gmvt + Social Media,Gmvt + Social Media
HHNR4874,Hotel,Hotel,No Data,Gmvt + Social Media,Gmvt + Social Media
HHNR4874,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHNR4874,Hotel,Hotel,Done,GMVT,Gmvt 
HHAP4795,Hotel,Hotel,No Data,Gmvt,Gmvt 
HHAA4768,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHAA4769,Hotel,Hotel,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
HHNP4868,Hotel,Hotel,Unverified,GMVT + Social Media,Gmvt + Social Media
HHAS4807,Hotel,Hotel,Done,Gmvt,Gmvt 
HHAS4807,Hotel,Hotel,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
HHNR4875,Hotel,Hotel,No Data,Gmvt + Social Media,Gmvt + Social Media
HHNR4875,Hotel,Hotel,Done,Gmvt + Social Media,Gmvt + Social Media
HHNR4875,Hotel,Hotel,Done,Gmvt + Social Media,Gmvt + Social Media
HHSP4881,Hotel,Hotel,Done,GMVT+FB,Gmvt + Facebook Lead
HHCD4841,Hotel,Hotel,Done,gmvtFB,Gmvt + Facebook lead
HHAA4771,Hotel,Hotel,Done,GMVT,Gmvt 
HHBA4818,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
HHBA4818,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
HHAS4808,Hotel,Hotel,No Data,Gmvt + Social Media,Gmvt + Social Media
HHNR4876,Hotel,Hotel,No Data,No Data,No Data
HHNR4876,Hotel,Hotel,No Data,No Data,No Data
HHNR4876,Hotel,Hotel,No Data,No Data,No Data
HHNR4876,Hotel,Hotel,No Data,No Data,No Data
HHNG4866,Hotel,Hotel,Done,"Social Media Page Management,Google Ads",Social Media Management + Google ads
HHSP4847,Hotel,Hotel,Not Done,Gmvt + Social Media,Gmvt + Social Media
HHCR4847,Hotel,Hotel,No Data,Website,Website
HHAA4772,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHAP4796,Hotel,Hotel,No Data,Gmvt+Social Media+Fb,Gmvt + Social Media + Facebook Lead
HHCV4856,Hotel,Hotel,Done,GmvtFb,Gmvt + Facebook lead
HHCV4856,Hotel,Hotel,Done,GmvtFb,Gmvt + Facebook lead
HHCV4856,Hotel,Hotel,No Data,Gmvt+ Social Media,Gmvt+Social Media
HHBA4819,Hotel,Hotel,Done,GMVT,Gmvt 
HHCD4842,Hotel,Hotel,Done,Googleads,Google ads
HHAP4786,Hotel,Hotel,No Data,Gmvt+Social Media+Fb,Gmvt + Social Media + Facebook Lead
HHAN4786,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHAN4786,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHND4863,Hotel,Hotel,Done,GMVT + SOCIAL MEDIA,Gmvt + Social Media
HHND4863,Hotel,Hotel,No Data,No Data,No Data
HHNR4877,Hotel,Hotel,Done,GMVT,Gmvt 
HHCS4809,Hotel,Hotel,Not Done,Gmvt+Social Media,Gmvt + Social Media
HHAS4809,Hotel,Hotel,No Data,Gmvt + Social Media,Gmvt + Social Media
HHBA4820,Hotel,Hotel,Done,GMVT,Gmvt 
HHBA4820,Hotel,Hotel,Unverified,Gmvt+ Social Media,Gmvt+Social Media
HHAA4773,Hotel,Hotel,Unverified,Gmvt + Social Media,Gmvt + Social Media
HHAA4773,Hotel,Hotel,No Data,Gmvt,Gmvt 
HHCV4857,Hotel,Hotel,No Data,Gmvt + Social Media,Gmvt + Social Media
HHCV4857,Hotel,Hotel,Done,Gmvt,Gmvt 
HHCV4857,Hotel,Hotel,Done,Gmvt,Gmvt 
HHNR4878,Hotel,Hotel,No Data,Gmvt+ Social Media,Gmvt+Social Media
HHNR4879,Hotel,Hotel,Unverified,GMVT + Social Media,Gmvt + Social Media
HHSP4882,Hotel,Hotel,No Data,No Data,No Data
HHAS4810,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
HHAK4779,Hotel,Hotel,Done,Gmvt,Gmvt 
HHAS4811,Hotel,Hotel,No Data,Gmvt+ Social Media,Gmvt+Social Media
HHAP4797,Hotel,Hotel,Unverified,Gmvt,Gmvt 
HHAA4774,Hotel,Hotel,Done,Gmvt,Gmvt 
HHAP4798,Hotel,Hotel,No Data,Gmvt,Gmvt 
HHAP4798,Hotel,Hotel,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
HHAA4775,Hotel,Hotel,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
HHAS4812,Hotel,Hotel,Unverified,Gmvt + Social Media,Gmvt + Social Media
HHAS4812,Hotel,Hotel,Unverified,GMVT+FB,Gmvt + Facebook Lead
JHNJ5394,Hotel,Hotel,Done,GMVT,Gmvt 
JHCV5390,Hotel,Hotel,Unverified,Gmvt,Gmvt 
JHAS5371,Hotel,Hotel,No Data,No Data,No Data
JHAP5371,Hotel,Hotel,No Data,Gmvt+Fb,Gmvt + Facebook Lead
KHCR5811,Hotel,Hotel,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
KHBD5801,Hotel,Hotel,No Data,No Data,No Data
KHBP5805,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
LHNG6208,Hotel,Hotel,No Data,No Data,No Data
MHCR6486,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
MHCV6808,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
MHCV6808,Hotel,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
MHAP6760,Hotel,Hotel,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
MHAJ6746,Hotel,Hotel,Done,Gmvt,Gmvt 
MHNR6828,Hotel,Hotel,No Data,Gmvt,Gmvt 
MHNM6828,Hotel,Hotel,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
MHBA6774,Hotel,Hotel,Done,Gmvt+Fb,Gmvt + Facebook Lead
MHBA6774,Hotel,Hotel,Done,Gmvt+Fb,Gmvt + Facebook Lead
NHCV7523,Hotel,Hotel,Done,Gmvt+Fb,Gmvt + Facebook Lead
NHCV7523,Hotel,Hotel,Done,Website,Website
NHCV7523,Hotel,Hotel,Done,Bulk Whatsapp,Bulk Whatsapp
NHCV7464,Hotel,Hotel,No Data,Gmvt+ Social Media,Gmvt+Social Media
NHNR7544,Hotel,Hotel,Done,GMVT+ Booking Link,Gmvt + Website
RHNR9056,Hotel,Hotel,No Data,No Data,No Data
SHCV10598,Hotel,Hotel,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
SHCV10598,Hotel,Hotel,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
SHCV10599,Hotel,Hotel,Done,Gmvt,Gmvt 
SHCV10599,Hotel,Hotel,Done,Gmvt,Gmvt 
SHAS10482,Hotel,Hotel,Done,Gmvt+fb+AD,Gmvt + Facebook lead + Google ads
SHAS10484,Hotel,Hotel,Done,GMVT+FB,Gmvt + Facebook Lead
SHBD10528,Hotel,Hotel,No Data,Gmvt+Fb,Gmvt + Facebook Lead
SHBD10528,Hotel,Hotel,No Data,Gmvt+Fb,Gmvt + Facebook Lead
SHCR10579,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
SHCR10579,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
SHCR10579,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
SHNR10668,Hotel,Hotel,Done,GMVT+ Booking Link,Gmvt + Website
SHCR10070,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
SHNR10673,Hotel,Hotel,Unverified,GMVT + Social Media,Gmvt + Social Media
THBD11904,Hotel,Hotel,No Data,Gmvt,Gmvt 
THNR11922,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
THNR11922,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
THBA11901,Hotel,Hotel,No Data,No Data,No Data
THBA11901,Hotel,Hotel,No Data,No Data,No Data
THBA11901,Hotel,Hotel,No Data,No Data,No Data
THBD11905,Hotel,Hotel,No Data,Gmvt+Fb,Gmvt + Facebook Lead
THBD11905,Hotel,Hotel,No Data,Gmvt+Fb,Gmvt + Facebook Lead
THAJ11890,Hotel,Hotel,Done,Gmvt+Socail Media+Fb,Gmvt + Social Media
THNR11923,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
THNR11925,Hotel,Hotel,No Data,No Data,No Data
UHNR12222,Hotel,Hotel,No Data,No Data,No Data
VHNR12529,Hotel,Hotel,Done,GMVT + Social Media,Gmvt + Social Media
ZHNR12911,Hotel,Hotel,Not Done,No Data,No Data
HHAA4770,Hotel & Bar,Hotel,No Data,Gmvt,Gmvt 
HHAA4770,Hotel & Bar,Hotel,No Data,Gmvt,Gmvt 
THCR11911,Hotel & Guest House,Hotel,Unverified,gmvt+social media,Gmvt + Social Media
MHCV6810,Hotel & Lawns,Hotel,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
EHBK3875,Hotel & Resort,Hotel,Done,Gmvt,Gmvt 
EHBK3875,Hotel & Resort,Hotel,Done,Social Media Management,Social Media Management
HHBP4837,Hotel & Restaurant,Restaurant,Done,GMVT leads,Gmvt
HHBV4838,Hotel & Restaurant,Restaurant,Done,Gmvt,Gmvt 
HHBV4838,Hotel & Restaurant,Restaurant,Done,GMVT,Gmvt 
NHSP7547,Hotel & Restaurent,Restaurant,Done,GMVT+Facebook,Gmvt + Facebook lead
RHBA9022,Hotel / Restaurant,Restaurant,No Data,No Data,No Data
HHAN4785,Hotel And Backery,Hotel And Backery,Done,Gmvt,Gmvt 
HHAN4785,Hotel And Backery,Hotel And Backery,Done,GMVT,Gmvt 
HHAM4780,Hotel Bar & Restaurant,Restaurant,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
NHNS7546,Hotel Management College,College,Done,Gmvt,Gmvt 
NHNS7546,Hotel Management College,College,Done,Adword,Google ads
NHNS7546,Hotel Management College,College,Done,Gmvt,Gmvt 
NHNS7546,Hotel Management College,College,Done,Gmvt,Gmvt 
NHNS7546,Hotel Management College,College,Done,Add Word,Google ads
NHNS7546,Hotel Management College,College,Done,Adword,Google ads
HHCR4846,"Hotel, Restaurant, Banquet Hall",Restaurant,Done,"GMVT catagory LISTING, QR CODE, blogger",Gmvt
HHND4864,House Cleaning Service,House Cleaning Service,Not Done,Social-Media Management,Social Media Management
NHND7529,House Cleaning Service,House Cleaning Service,Unverified,gmvt/fb,Gmvt + Facebook 
NHND7529,House Cleaning Service,House Cleaning Service,Unverified,gmvt/fb,Gmvt + Facebook 
SHCV10589,House Cleaning Service,House Cleaning Service,No Data,Gmvt,Gmvt 
SHCV10589,House Cleaning Service,House Cleaning Service,No Data,Gmvt+ Social Media,Gmvt+Social Media
SHCV10590,House Cleaning Service,House Cleaning Service,No Data,Gmvt+ Social Media,Gmvt+Social Media
WHNC12758,Housekeeping Cleaning Pest Control Services,House Cleaning Service,Not Done,VPS,Vps
PHAP8304,Housekeeping Services,House Cleaning Service,No Data,Gmvt + Social Media,Gmvt + Social Media
SHBD10539,Housekeeping Sevices,House Cleaning Service,No Data,Gmvt+Fb,Gmvt + Facebook Lead
SHBD10539,Housekeeping Sevices,House Cleaning Service,No Data,Gmvt+Fb,Gmvt + Facebook Lead
SHBD10539,Housekeeping Sevices,House Cleaning Service,No Data,Gmvt+Fb,Gmvt + Facebook Lead
RHBA9021,Housing Center,House Cleaning Service,No Data,No Data,No Data
GHCV4427,Housing Development,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
AHNA662,Houskeeping Services,House Cleaning Service,Not Done,Gmvt,Gmvt 
AHNA662,Houskeeping Services,House Cleaning Service,Not Done,Social-Media Management,Social Media Management
AHNA662,Houskeeping Services,House Cleaning Service,Not Done,Gmvt,Gmvt 
HHNV4880,Hr Services,Consultancy Services,Done,Adword,Google ads
DHAJ3091,Hspital,Hospital,Done,Social media marketing for 3 months,Social Media Management
BHBP1464,Hvac Dealer,Hvac Dealer,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
BHBP1464,Hvac Dealer,Hvac Dealer,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
DHAP3113,Hydraulic Equipment Supplier,Hydraulic Equipment Supplier,No Data,Gmvt + Social Media,Gmvt + Social Media
THCV11912,Hydraulic Repair Service,Hydraulic Equipment Supplier,No Data,Gmvt+ Social Media,Gmvt+Social Media
PHND8343,Hypnotherapist,Clinic,Not Done,Gmvt,Gmvt 
MHAS6762,Hypnotherapists,Clinic,Not Done,Gmvt,Gmvt 
DHBD3142,Hypnotherapy Center,Clinic,No Data,Gmvt,Gmvt 
DHBD3142,Hypnotherapy Center,Clinic,No Data,Gmvt,Gmvt 
GHAP4395,Hyundai Dealer I,Hyundai Dealer,Done,Gmvt + Social Media,Gmvt + Social Media
GICR4446,Ias Academy,Educational Classes,Done,gmvt+social media,Gmvt + Social Media
GINR4450,Ias Academy,Educational Classes,Not Done,GMVT+FB Impression,Gmvt + Facebook lead
RINR9074,Ias Academy,Educational Classes,Done,Facebook Ads,Facebook ads
OIBD7893,Ias Mpsc Academy,Educational Classes,No Data,Gmvt+Fb,Gmvt + Facebook Lead
HIAP4884,Ice Cream Cafe,Ice Cream Shop,No Data,Gmvt + Social Media,Gmvt + Social Media
AIBD714,Ice Cream Parlour,Ice Cream Shop,No Data,Gmvt,Gmvt 
AIBD714,Ice Cream Parlour,Ice Cream Shop,No Data,Gmvt,Gmvt 
AIBD714,Ice Cream Parlour,Ice Cream Shop,No Data,No Data,No Data
CINR2014,Ice Cream Shop,Ice Cream Shop,Done,GMVT + Social Media,Gmvt + Social Media
NICV7556,Ice Cream Store,Ice Cream Shop,No Data,Gmvt+ Social Media,Gmvt+Social Media
BIAP1484,Icecream Shop,Ice Cream Shop,No Data,Gmvt + Social Media,Gmvt + Social Media
HIAP4883,Icecream Shop,Ice Cream Shop,Unverified,Gmvt,Gmvt 
PIAN8357,Ice-Creame Raw Material,Ice Cream Shop,Done,GMVTFBVPS,Gmvt + Facebook Lead + Vps
BIAJ1483,Iit & Jee Classes,Educational Classes,No Data,Social-Media Management,Social Media Management
RIAJ9058,Iit & Jee Classes,Educational Classes,No Data,Social-Media Management,Social Media Management
RIAJ9058,Iit & Jee Classes,Educational Classes,No Data,Social-Media Management,Social Media Management
RIAJ9058,Iit & Jee Classes,Educational Classes,No Data,Social-Media Management,Social Media Management
RIAJ9058,Iit & Jee Classes,Educational Classes,No Data,Social-Media Management,Social Media Management
PIAP8360,Iit / Jee Classes,Educational Classes,Not Done,GMVT+FB,Gmvt + Facebook Lead
PIAP8360,Iit / Jee Classes,Educational Classes,Not Done,GMVT+FB,Gmvt + Facebook Lead
PIAP8360,Iit / Jee Classes,Educational Classes,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
IIND5147,Iit Coching,Educational Classes,No Data,Gmvt,Gmvt 
MIBP6482,Iit Coching,Educational Classes,Done,Gmvt,Gmvt 
PIND8366,Iit Coching,Educational Classes,No Data,No Data,No Data
PIND8366,Iit Coching,Educational Classes,Done,Social-Media Management,Social Media Management
EICR3850,Iit Jee Foundation,Educational Classes,Done,GMVT+FB,Gmvt + Facebook Lead
EICR3850,Iit Jee Foundation,Educational Classes,Done,Gmvt+Fb,Gmvt + Facebook Lead
EICR3850,Iit Jee Foundation,Educational Classes,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
FIAP4072,Iit/Jee Classes,Educational Classes,Done,GMVT+FB,Gmvt + Facebook Lead
FCCV3987,Iit/Jee Classes,Educational Classes,Done,GMVT+FB,Gmvt + Facebook Lead
FCCV3987,Iit/Jee Classes,Educational Classes,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
FCCV3987,Iit/Jee Classes,Educational Classes,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
FCCV3987,Iit/Jee Classes,Educational Classes,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
PIAP8359,Iit/Jee Classes,Educational Classes,Done,GMVT+FB,Gmvt + Facebook Lead
PIAP8359,Iit/Jee Classes,Educational Classes,Done,GMVT+FB,Gmvt + Facebook Lead
PIAP8359,Iit/Jee Classes,Educational Classes,Done,GMVT+FB,Gmvt + Facebook Lead
PIAP8359,Iit/Jee Classes,Educational Classes,Done,GMVT+FB,Gmvt + Facebook Lead
KIND5847,Iit-Jee/Neet Classes,Educational Classes,Not Done,Gmvt,Gmvt 
SING10701,Imaging Center,Pathology Lab,Done,GMVT,Gmvt 
AIAP705,Imitation Jewellery Shop,Jewellery Shop,Done,Gmvt + Social Media,Gmvt + Social Media
PIBD8362,Implantologist,Pathology Lab,No Data,Gmvt,Gmvt 
BINR1488,Income Tax & Gst Practitioner,Income Tax Consultant,Done,GMVT,Gmvt 
MINR6861,Income Tax Consultant,Income Tax Consultant,No Data,Gmvt,Gmvt 
SITS10704,Indian Art Form Kits,Industrial Consultant,Done,"Social Media Page + Ads Management,Land",Social Media Management
KIAG5838,Industrial Automation,Industrial Consultant,Done,Gmvt,Gmvt 
MIBP6852,Industrial Consultant,Industrial Consultant,Unverified,GMVT,Gmvt 
MIBP6852,Industrial Consultant,Industrial Consultant,Unverified,GMVT,Gmvt 
SICV10697,Industrial Equipment Sales,Industrial Equipment Supplier,Done,Gmvt,Gmvt 
SICV10697,Industrial Equipment Sales,Industrial Equipment Supplier,Not Done,Gmvt,Gmvt 
SICV10697,Industrial Equipment Sales,Industrial Equipment Supplier,Done,Gmvt,Gmvt 
SICV10697,Industrial Equipment Sales,Industrial Equipment Supplier,Done,Gmvt,Gmvt 
SICV10697,Industrial Equipment Sales,Industrial Equipment Supplier,Done,Gmvt,Gmvt 
SICV10697,Industrial Equipment Sales,Industrial Equipment Supplier,Done,Gmvt,Gmvt 
SICV10697,Industrial Equipment Sales,Industrial Equipment Supplier,No Data,Gmvt+ Social Media,Gmvt+Social Media
KIAJ5839,Industrial Equipment Supplier,Industrial Equipment Supplier,No Data,Gmvt,Gmvt 
KIAJ5839,Industrial Equipment Supplier,Industrial Equipment Supplier,Done,Gmvt + Social Media,Gmvt + Social Media
RIBM9068,Industrial Equipment Supplier,Industrial Equipment Supplier,Done,Gmvt,Gmvt 
RIBM9068,Industrial Equipment Supplier,Industrial Equipment Supplier,Done,Gmvt,Gmvt 
SICV10695,Industrial Equipment Supplier,Industrial Equipment Supplier,No Data,Gmvt+ Social Media,Gmvt+Social Media
LIAP6211,Industrial Framework Supplier,Industrial Equipment Supplier,No Data,Gmvt + Social Media,Gmvt + Social Media
LIAP6211,Industrial Framework Supplier,Industrial Equipment Supplier,Unverified,Gmvt + Social Media,Gmvt + Social Media
PICV8364,Industrial Gas Supplier,Industrial Equipment Supplier,No Data,Gmvt+ Social Media,Gmvt+Social Media
BIBA1486,Industrial Machinary Supplyer,Industrial Equipment Supplier,No Data,No Data,No Data
SIAP10682,Industrial Spares & Products Wholesaler Pneumatic Tools Supplier,Industrial Equipment Supplier,No Data,Gmvt + Social Media,Gmvt + Social Media
MIBA6842,Industrial Supermarket,Industrial Equipment Supplier,No Data,Gmvt,Gmvt 
RIAS9060,Industries,Industrial Equipment Supplier,Done,GMVT,Gmvt 
KIAJ5840,Infertility & Panchkarm Clinic,Clinic,Unverified,Gmvt,Gmvt 
AIAP707,Infrastructure,Real Estate,Done,Gmvt + Social Media,Gmvt + Social Media
MINM6859,Infrastructure,Real Estate,Not Done,GMVT,Gmvt 
NINV7559,Infrastructure,Real Estate,Done,Map+Smm+Website,Gmvt + Social Media Management + Website
NINV7559,Infrastructure,Real Estate,Done,Social Media Management,Social Media Management
PINA8365,Infrastructure,Real Estate,Done,Gmvt,Gmvt 
PINA8365,Infrastructure,Real Estate,Done,Smm,Social Media Management
MINC6857,Infrastructure Development,Real Estate,Done,Fasebook Lead Add,Facebook lead ads
MINC6857,Infrastructure Development,Real Estate,Done,Fasebook Lead Add,Facebook lead ads
MINC6857,Infrastructure Development,Real Estate,Done,Fasebook Lead Add,Facebook lead ads
MINC6857,Infrastructure Development,Real Estate,Done,No Data,No Data
SIAS10687,Institude,Educational Classes,Done,GMVT+FB+Advert,Gmvt + Facebook lead +Google ads
SIAS10687,Institude,Educational Classes,Done,GMVT+FB+Advert,Gmvt + Facebook lead +Google ads
SIBD10689,Institue Computer,Educational Classes,No Data,Gmvt,Gmvt 
SIBD10689,Institue Computer,Educational Classes,No Data,Gmvt,Gmvt 
SIBP10691,Institue Computer,Educational Classes,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
AICR718,Institute,Educational Classes,Done,GMVT + Social Media,Gmvt + Social Media
AIBD713,Institute,Educational Classes,No Data,Gmvt,Gmvt 
AIBA400,Institute,Educational Classes,No Data,Gmvt + Social Media,Gmvt + Social Media
AINR727,Institute,Educational Classes,Done,FACEBOOK LEAD AND INSTAGRAM LEAD ADS,Facebook lead + Instagram lead + Google ads
CING2012,Institute,Educational Classes,Done,360 Phootshoot,Gmvt
CIAS2010,Institute,Educational Classes,Done,whatsapp software (1 year),Bulk Whatsapp
DICR3311,Institute,Educational Classes,Unverified,GMVT + Social Media,Gmvt + Social Media
EIAN3879,Institute,Educational Classes,Done,GMVT,Gmvt 
EIBA3881,Institute,Educational Classes,No Data,Gmvt + Social Media,Gmvt + Social Media
FINR4076,Institute,Educational Classes,Unverified,GMVT + Social Media + Website,Gmvt + Social Media + Website
FIBP4075,Institute,Educational Classes,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
GIND4448,Institute,Educational Classes,Done,GMVT,Gmvt 
GIAS4445,Institute,Educational Classes,Done,Gmvt,Gmvt 
GIAS4445,Institute,Educational Classes,Done,Gmvt,Gmvt 
IICV5140,Institute,Educational Classes,No Data,No Data,No Data
IICV5140,Institute,Educational Classes,No Data,No Data,No Data
IICV5140,Institute,Educational Classes,Unverified,Gmvt,Gmvt 
IICV5141,Institute,Educational Classes,No Data,Gmvt+Fb,Gmvt + Facebook Lead
IICV5141,Institute,Educational Classes,No Data,No Data,No Data
IICV5141,Institute,Educational Classes,Done,Gmvt,Gmvt 
IICV5144,Institute,Educational Classes,Done,Gmvt,Gmvt 
IIND5148,Institute,Educational Classes,Done,Gmvt,Gmvt 
IICV5146,Institute,Educational Classes,Unverified,Gmvt + Social Media,Gmvt + Social Media
KINA5846,Institute,Educational Classes,Not Done,GMVT,Gmvt 
KICR5732,Institute,Educational Classes,No Data,Gmvt+Fb,Gmvt + Facebook Lead
MIAA6839,Institute,Educational Classes,Done,Gmvt,Gmvt 
MIAA6839,Institute,Educational Classes,Done,GMVT,Gmvt 
MICV6855,Institute,Educational Classes,No Data,Social-Media Management,Social Media Management
MICV6855,Institute,Educational Classes,Done,GMVTVPS,Gmvt + Vps
NICR7555,Institute,Educational Classes,Done,GMVT + Social Media,Gmvt + Social Media
NICR7555,Institute,Educational Classes,Done,GMVT + Social Media,Gmvt + Social Media
NIBA7550,Institute,Educational Classes,No Data,Gmvt + Social Media,Gmvt + Social Media
NIBP7552,Institute,Educational Classes,Done,Gmvt+Fb,Gmvt + Facebook Lead
NIBP7552,Institute,Educational Classes,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
NIBD7552,Institute,Educational Classes,No Data,Gmvt,Gmvt 
NIBD7552,Institute,Educational Classes,No Data,Gmvt,Gmvt 
